customer_id,tenure_months,monthly_logins,churn_probability,churned
CUST_015051,8,14,0.3,1
CUST_015052,10,17,0.265,0
CUST_015053,15,12,0.24,0
CUST_015054,1,4,0.42,1
CUST_015055,14,21,0.205,0
CUST_015056,2,15,0.355,0
CUST_015057,18,19,0.075,0
CUST_015058,8,29,0.225,0
CUST_015059,7,20,0.18,0
CUST_015060,1,12,0.38,1
CUST_015061,6,24,0.17,0
CUST_015062,13,0,0.32,0
CUST_015063,7,20,0.28,1
CUST_015064,21,14,0.17,1
CUST_015065,11,22,0.23,0
CUST_015066,5,10,0.35,1
CUST_015067,14,11,0.155,0
CUST_015068,12,20,0.13,0
CUST_015069,3,34,0.25,0
CUST_015070,22,31,0.02,0
CUST_015071,13,27,0.085,0
CUST_015072,14,24,0.09,1
CUST_015073,17,22,0.17,0
CUST_015074,23,19,0.125,0
CUST_015075,24,6,0.08,0
CUST_015076,17,25,0.155,0
CUST_015077,4,22,0.2,0
CUST_015078,17,31,0.125,0
CUST_015079,21,31,0.085,0
CUST_015080,14,21,0.205,0
CUST_015081,11,21,0.235,0
CUST_015082,5,22,0.29,0
CUST_015083,3,21,0.315,0
CUST_015084,1,16,0.26,0
CUST_015085,10,17,0.265,0
CUST_015086,24,5,0.185,0
CUST_015087,16,24,0.17,0
CUST_015088,3,17,0.335,0
CUST_015089,3,1,0.315,0
CUST_015090,24,14,0.14,0
CUST_015091,21,21,0.135,0
CUST_015092,4,9,0.365,0
CUST_015093,6,20,0.19,0
CUST_015094,15,24,0.18,0
CUST_015095,15,14,0.23,0
CUST_015096,14,13,0.245,0
CUST_015097,8,20,0.27,0
CUST_015098,6,16,0.31,1
CUST_015099,2,19,0.335,0
CUST_015100,13,26,0.19,0
CUST_015101,7,23,0.165,0
CUST_015102,20,17,0.065,0
CUST_015103,16,21,0.185,1
CUST_015104,23,30,0.02,0
CUST_015105,10,28,0.21,1
CUST_015106,6,12,0.33,0
CUST_015107,16,4,0.27,0
CUST_015108,20,30,0.1,0
CUST_015109,24,9,0.065,0
CUST_015110,16,19,0.095,0
CUST_015111,1,25,0.315,0
CUST_015112,22,29,0.02,0
CUST_015113,20,13,0.085,0
CUST_015114,23,24,0.02,0
CUST_015115,16,23,0.175,1
CUST_015116,4,11,0.355,0
CUST_015117,16,27,0.155,0
CUST_015118,1,19,0.345,0
CUST_015119,4,7,0.375,1
CUST_015120,11,18,0.15,0
CUST_015121,8,8,0.33,0
CUST_015122,12,17,0.245,0
CUST_015123,22,12,0.17,0
CUST_015124,8,19,0.275,0
CUST_015125,4,13,0.345,0
CUST_015126,14,11,0.255,0
CUST_015127,3,10,0.37,0
CUST_015128,5,29,0.255,0
CUST_015129,12,13,0.265,0
CUST_015130,4,14,0.34,0
CUST_015131,10,25,0.225,0
CUST_015132,17,15,0.205,0
CUST_015133,7,9,0.335,0
CUST_015134,11,18,0.25,0
CUST_015135,22,20,0.13,0
CUST_015136,10,14,0.18,0
CUST_015137,3,18,0.23,1
CUST_015138,5,15,0.325,0
CUST_015139,22,22,0.12,0
CUST_015140,2,9,0.285,0
CUST_015141,7,12,0.32,0
CUST_015142,19,19,0.165,0
CUST_015143,5,8,0.36,1
CUST_015144,20,17,0.165,0
CUST_015145,13,12,0.26,0
CUST_015146,3,22,0.31,1
CUST_015147,2,14,0.26,1
CUST_015148,3,22,0.31,1
CUST_015149,22,11,0.175,0
CUST_015150,11,15,0.165,0
CUST_015151,4,23,0.295,0
CUST_015152,10,16,0.27,1
CUST_015153,24,9,0.165,1
CUST_015154,17,18,0.09,0
CUST_015155,2,11,0.375,1
CUST_015156,2,14,0.36,0
CUST_015157,18,26,0.14,0
CUST_015158,17,42,0.02,0
CUST_015159,8,23,0.255,0
CUST_015160,21,22,0.13,0
CUST_015161,12,16,0.25,1
CUST_015162,20,22,0.14,0
CUST_015163,3,21,0.315,0
CUST_015164,5,26,0.27,0
CUST_015165,17,11,0.225,0
CUST_015166,23,41,0.02,0
CUST_015167,21,16,0.16,0
CUST_015168,22,16,0.15,0
CUST_015169,16,11,0.235,1
CUST_015170,5,2,0.39,0
CUST_015171,23,17,0.135,0
CUST_015172,20,10,0.2,0
CUST_015173,15,26,0.17,1
CUST_015174,7,15,0.305,0
CUST_015175,9,26,0.23,0
CUST_015176,13,9,0.275,0
CUST_015177,4,24,0.29,0
CUST_015178,13,20,0.22,0
CUST_015179,3,15,0.245,0
CUST_015180,5,16,0.32,1
CUST_015181,20,27,0.115,0
CUST_015182,21,10,0.19,0
CUST_015183,8,22,0.26,1
CUST_015184,17,22,0.07,0
CUST_015185,10,27,0.215,0
CUST_015186,8,22,0.16,0
CUST_015187,15,27,0.165,0
CUST_015188,19,17,0.175,0
CUST_015189,6,16,0.21,0
CUST_015190,12,16,0.25,0
CUST_015191,2,23,0.315,1
CUST_015192,11,22,0.23,0
CUST_015193,8,23,0.155,0
CUST_015194,16,27,0.155,0
CUST_015195,12,26,0.2,0
CUST_015196,2,16,0.35,0
CUST_015197,23,25,0.095,0
CUST_015198,15,14,0.23,1
CUST_015199,7,19,0.185,0
CUST_015200,19,16,0.18,1
CUST_015201,21,21,0.135,0
CUST_015202,19,10,0.21,1
CUST_015203,5,15,0.325,1
CUST_015204,16,23,0.075,1
CUST_015205,12,11,0.175,0
CUST_015206,17,30,0.13,0
CUST_015207,21,14,0.17,0
CUST_015208,20,29,0.02,0
CUST_015209,11,15,0.165,1
CUST_015210,6,13,0.325,0
CUST_015211,3,18,0.33,0
CUST_015212,23,24,0.02,0
CUST_015213,8,24,0.25,0
CUST_015214,20,17,0.165,0
CUST_015215,9,16,0.28,0
CUST_015216,7,28,0.24,0
CUST_015217,7,8,0.34,1
CUST_015218,14,27,0.175,0
CUST_015219,14,10,0.26,0
CUST_015220,8,29,0.125,0
CUST_015221,22,21,0.125,0
CUST_015222,10,12,0.19,0
CUST_015223,4,7,0.275,0
CUST_015224,4,2,0.4,1
CUST_015225,11,22,0.13,0
CUST_015226,2,27,0.295,0
CUST_015227,2,21,0.325,0
CUST_015228,1,24,0.32,1
CUST_015229,21,0,0.24,0
CUST_015230,18,12,0.21,0
CUST_015231,24,19,0.115,0
CUST_015232,3,18,0.33,0
CUST_015233,9,21,0.255,0
CUST_015234,9,17,0.175,0
CUST_015235,4,21,0.205,1
CUST_015236,10,14,0.28,0
CUST_015237,12,16,0.15,0
CUST_015238,10,20,0.25,0
CUST_015239,5,17,0.315,1
CUST_015240,6,24,0.17,0
CUST_015241,19,11,0.205,0
CUST_015242,11,9,0.295,0
CUST_015243,14,25,0.185,0
CUST_015244,20,7,0.215,0
CUST_015245,23,27,0.085,0
CUST_015246,13,28,0.18,0
CUST_015247,24,33,0.045,0
CUST_015248,23,18,0.13,0
CUST_015249,14,25,0.185,0
CUST_015250,24,29,0.065,0
CUST_015251,17,23,0.165,0
CUST_015252,5,20,0.3,1
CUST_015253,24,18,0.02,0
CUST_015254,24,9,0.165,0
CUST_015255,7,20,0.28,0
CUST_015256,16,30,0.14,0
CUST_015257,4,5,0.385,0
CUST_015258,18,9,0.225,1
CUST_015259,16,14,0.22,0
CUST_015260,2,24,0.31,0
CUST_015261,5,17,0.215,0
CUST_015262,14,30,0.06,0
CUST_015263,12,26,0.1,0
CUST_015264,11,23,0.225,0
CUST_015265,14,18,0.22,0
CUST_015266,3,27,0.285,1
CUST_015267,10,17,0.265,0
CUST_015268,16,18,0.1,0
CUST_015269,19,22,0.15,0
CUST_015270,19,19,0.165,0
CUST_015271,3,18,0.33,0
CUST_015272,6,16,0.31,0
CUST_015273,16,16,0.21,0
CUST_015274,6,29,0.145,0
CUST_015275,14,11,0.255,0
CUST_015276,13,3,0.305,0
CUST_015277,8,3,0.355,0
CUST_015278,11,20,0.14,0
CUST_015279,8,12,0.21,0
CUST_015280,15,22,0.09,0
CUST_015281,10,34,0.08,1
CUST_015282,21,19,0.145,0
CUST_015283,14,9,0.265,1
CUST_015284,15,14,0.13,0
CUST_015285,14,12,0.25,0
CUST_015286,16,25,0.165,0
CUST_015287,15,10,0.25,0
CUST_015288,20,13,0.085,0
CUST_015289,5,19,0.305,0
CUST_015290,6,21,0.185,0
CUST_015291,8,8,0.33,1
CUST_015292,6,20,0.29,0
CUST_015293,12,27,0.095,0
CUST_015294,15,23,0.185,0
CUST_015295,19,14,0.19,0
CUST_015296,6,17,0.305,0
CUST_015297,7,19,0.285,0
CUST_015298,22,27,0.02,0
CUST_015299,16,10,0.24,1
CUST_015300,23,30,0.07,0
CUST_015301,7,16,0.3,0
CUST_015302,2,28,0.29,0
CUST_015303,3,6,0.39,1
CUST_015304,4,24,0.29,0
CUST_015305,7,14,0.31,1
CUST_015306,7,7,0.345,1
CUST_015307,6,20,0.29,1
CUST_015308,23,13,0.155,0
CUST_015309,21,22,0.03,0
CUST_015310,3,14,0.25,1
CUST_015311,11,18,0.25,1
CUST_015312,15,27,0.165,0
CUST_015313,5,22,0.29,0
CUST_015314,19,22,0.05,0
CUST_015315,16,7,0.255,0
CUST_015316,5,24,0.28,0
CUST_015317,1,31,0.285,1
CUST_015318,17,17,0.195,0
CUST_015319,5,15,0.325,0
CUST_015320,3,20,0.22,0
CUST_015321,12,12,0.27,0
CUST_015322,20,32,0.09,0
CUST_015323,8,28,0.13,0
CUST_015324,7,19,0.185,0
CUST_015325,23,10,0.17,0
CUST_015326,12,18,0.24,0
CUST_015327,18,11,0.215,0
CUST_015328,23,17,0.135,0
CUST_015329,12,21,0.225,0
CUST_015330,11,11,0.185,0
CUST_015331,7,0,0.38,0
CUST_015332,18,20,0.17,0
CUST_015333,15,21,0.195,0
CUST_015334,23,7,0.085,0
CUST_015335,22,24,0.11,0
CUST_015336,21,16,0.06,1
CUST_015337,23,7,0.185,0
CUST_015338,10,7,0.215,0
CUST_015339,3,16,0.24,1
CUST_015340,2,14,0.36,1
CUST_015341,21,21,0.035,0
CUST_015342,12,12,0.27,0
CUST_015343,12,18,0.24,0
CUST_015344,5,19,0.305,0
CUST_015345,19,16,0.18,0
CUST_015346,20,22,0.04,0
CUST_015347,4,17,0.325,1
CUST_015348,7,13,0.315,1
CUST_015349,3,15,0.345,0
CUST_015350,5,27,0.265,1
CUST_015351,18,19,0.175,1
CUST_015352,8,24,0.25,1
CUST_015353,1,27,0.305,1
CUST_015354,18,2,0.26,1
CUST_015355,12,11,0.275,0
CUST_015356,21,24,0.02,0
CUST_015357,7,27,0.245,1
CUST_015358,24,0,0.11,0
CUST_015359,19,38,0.02,0
CUST_015360,4,22,0.3,0
CUST_015361,18,15,0.195,0
CUST_015362,4,14,0.34,0
CUST_015363,12,25,0.205,0
CUST_015364,14,15,0.235,0
CUST_015365,18,7,0.235,0
CUST_015366,15,15,0.225,0
CUST_015367,6,13,0.325,1
CUST_015368,17,16,0.1,0
CUST_015369,4,27,0.275,0
CUST_015370,16,22,0.08,0
CUST_015371,9,14,0.29,0
CUST_015372,2,20,0.33,0
CUST_015373,2,16,0.35,0
CUST_015374,11,21,0.235,1
CUST_015375,12,42,0.12,0
CUST_015376,21,22,0.13,0
CUST_015377,5,23,0.185,0
CUST_015378,2,26,0.3,1
CUST_015379,7,16,0.2,0
CUST_015380,20,11,0.195,0
CUST_015381,24,12,0.15,1
CUST_015382,13,18,0.23,0
CUST_015383,13,25,0.095,0
CUST_015384,11,17,0.155,0
CUST_015385,19,24,0.04,0
CUST_015386,9,4,0.34,0
CUST_015387,6,12,0.33,0
CUST_015388,18,26,0.14,1
CUST_015389,3,25,0.295,0
CUST_015390,24,5,0.185,0
CUST_015391,19,8,0.22,1
CUST_015392,19,13,0.195,0
CUST_015393,8,16,0.29,0
CUST_015394,8,25,0.245,0
CUST_015395,12,30,0.18,0
CUST_015396,22,26,0.1,0
CUST_015397,14,8,0.27,0
CUST_015398,24,26,0.08,0
CUST_015399,24,3,0.095,0
CUST_015400,21,22,0.13,1
CUST_015401,16,24,0.07,0
CUST_015402,5,28,0.26,0
CUST_015403,14,27,0.175,0
CUST_015404,11,23,0.225,0
CUST_015405,6,19,0.295,1
CUST_015406,5,12,0.24,0
CUST_015407,1,17,0.355,1
CUST_015408,2,14,0.36,0
CUST_015409,9,8,0.32,0
CUST_015410,19,15,0.185,0
CUST_015411,6,11,0.235,1
CUST_015412,13,18,0.13,0
CUST_015413,22,7,0.095,0
CUST_015414,2,5,0.305,0
CUST_015415,13,14,0.25,0
CUST_015416,3,17,0.335,0
CUST_015417,24,33,0.045,0
CUST_015418,14,22,0.2,1
CUST_015419,14,18,0.22,1
CUST_015420,16,25,0.165,0
CUST_015421,21,0,0.14,0
CUST_015422,8,25,0.245,0
CUST_015423,7,25,0.155,0
CUST_015424,9,23,0.245,1
CUST_015425,15,24,0.18,1
CUST_015426,13,27,0.085,0
CUST_015427,12,28,0.19,0
CUST_015428,17,18,0.19,0
CUST_015429,4,19,0.315,0
CUST_015430,11,20,0.14,0
CUST_015431,4,16,0.23,0
CUST_015432,8,18,0.28,0
CUST_015433,13,8,0.28,0
CUST_015434,18,20,0.07,0
CUST_015435,11,8,0.3,1
CUST_015436,7,11,0.225,0
CUST_015437,1,17,0.355,0
CUST_015438,6,16,0.31,0
CUST_015439,5,26,0.27,0
CUST_015440,10,17,0.265,0
CUST_015441,1,13,0.275,0
CUST_015442,10,22,0.24,0
CUST_015443,11,18,0.25,0
CUST_015444,17,25,0.155,0
CUST_015445,7,19,0.285,0
CUST_015446,2,18,0.24,1
CUST_015447,17,33,0.115,0
CUST_015448,12,34,0.06,0
CUST_015449,6,17,0.305,0
CUST_015450,18,0,0.27,0
CUST_015451,19,21,0.055,0
CUST_015452,4,25,0.185,0
CUST_015453,4,18,0.32,0
CUST_015454,8,28,0.23,0
CUST_015455,5,10,0.35,1
CUST_015456,7,18,0.29,0
CUST_015457,22,23,0.115,0
CUST_015458,8,18,0.28,1
CUST_015459,21,23,0.125,0
CUST_015460,11,20,0.24,0
CUST_015461,15,19,0.205,0
CUST_015462,21,23,0.125,0
CUST_015463,24,17,0.125,1
CUST_015464,2,6,0.4,1
CUST_015465,9,33,0.195,0
CUST_015466,14,28,0.17,1
CUST_015467,17,17,0.195,0
CUST_015468,24,11,0.155,0
CUST_015469,14,22,0.2,0
CUST_015470,17,25,0.155,1
CUST_015471,4,21,0.205,0
CUST_015472,3,29,0.175,0
CUST_015473,4,11,0.255,0
CUST_015474,14,31,0.155,0
CUST_015475,2,10,0.38,0
CUST_015476,9,29,0.215,0
CUST_015477,1,19,0.345,0
CUST_015478,22,10,0.18,0
CUST_015479,10,16,0.27,1
CUST_015480,15,2,0.19,0
CUST_015481,1,19,0.345,0
CUST_015482,19,8,0.22,0
CUST_015483,16,32,0.13,0
CUST_015484,4,20,0.31,0
CUST_015485,21,13,0.175,0
CUST_015486,5,17,0.315,0
CUST_015487,22,26,0.1,0
CUST_015488,9,37,0.175,1
CUST_015489,6,16,0.31,0
CUST_015490,11,8,0.3,0
CUST_015491,14,16,0.13,0
CUST_015492,20,12,0.09,0
CUST_015493,5,16,0.32,0
CUST_015494,5,13,0.335,0
CUST_015495,2,25,0.205,0
CUST_015496,20,13,0.185,0
CUST_015497,22,28,0.09,0
CUST_015498,18,33,0.105,0
CUST_015499,17,17,0.195,0
CUST_015500,4,23,0.295,0
CUST_015501,20,16,0.07,0
CUST_015502,23,7,0.085,0
CUST_015503,20,0,0.15,0
CUST_015504,8,6,0.34,0
CUST_015505,7,2,0.37,1
CUST_015506,4,16,0.33,1
CUST_015507,19,17,0.175,0
CUST_015508,2,16,0.25,0
CUST_015509,15,7,0.265,0
CUST_015510,14,32,0.05,0
CUST_015511,9,11,0.305,0
CUST_015512,3,13,0.355,0
CUST_015513,19,27,0.125,0
CUST_015514,6,10,0.34,0
CUST_015515,22,18,0.04,0
CUST_015516,6,3,0.375,1
CUST_015517,16,14,0.22,1
CUST_015518,18,24,0.15,0
CUST_015519,10,15,0.275,1
CUST_015520,7,10,0.33,0
CUST_015521,9,21,0.255,1
CUST_015522,15,20,0.2,0
CUST_015523,13,13,0.255,0
CUST_015524,13,26,0.19,0
CUST_015525,17,12,0.22,0
CUST_015526,24,22,0.1,0
CUST_015527,20,19,0.155,0
CUST_015528,3,16,0.24,0
CUST_015529,19,33,0.095,0
CUST_015530,3,10,0.37,0
CUST_015531,5,10,0.35,0
CUST_015532,7,31,0.125,0
CUST_015533,6,18,0.3,1
CUST_015534,1,23,0.325,1
CUST_015535,7,29,0.235,0
CUST_015536,8,16,0.29,0
CUST_015537,19,21,0.155,0
CUST_015538,11,21,0.235,0
CUST_015539,19,26,0.13,0
CUST_015540,3,23,0.305,1
CUST_015541,14,22,0.2,0
CUST_015542,24,21,0.02,0
CUST_015543,5,18,0.31,0
CUST_015544,1,12,0.28,0
CUST_015545,23,19,0.125,0
CUST_015546,7,31,0.225,0
CUST_015547,14,16,0.23,0
CUST_015548,20,28,0.11,1
CUST_015549,2,16,0.35,0
CUST_015550,1,15,0.365,1
CUST_015551,7,19,0.285,0
CUST_015552,10,21,0.245,0
CUST_015553,21,0,0.24,0
CUST_015554,16,12,0.23,1
CUST_015555,4,12,0.25,0
CUST_015556,3,21,0.315,1
CUST_015557,21,0,0.24,0
CUST_015558,14,11,0.255,0
CUST_015559,20,28,0.11,0
CUST_015560,12,21,0.125,0
CUST_015561,14,13,0.245,1
CUST_015562,6,15,0.315,0
CUST_015563,1,16,0.36,1
CUST_015564,22,22,0.12,1
CUST_015565,5,20,0.2,0
CUST_015566,17,5,0.155,0
CUST_015567,20,14,0.18,0
CUST_015568,19,18,0.17,0
CUST_015569,23,14,0.05,0
CUST_015570,6,12,0.33,0
CUST_015571,2,11,0.375,0
CUST_015572,9,4,0.34,0
CUST_015573,18,21,0.165,1
CUST_015574,23,26,0.09,0
CUST_015575,11,34,0.17,0
CUST_015576,7,10,0.33,0
CUST_015577,19,13,0.195,1
CUST_015578,17,26,0.15,0
CUST_015579,5,18,0.21,1
CUST_015580,19,16,0.18,0
CUST_015581,1,11,0.385,0
CUST_015582,21,35,0.065,0
CUST_015583,18,6,0.14,0
CUST_015584,2,14,0.36,1
CUST_015585,21,16,0.16,0
CUST_015586,4,10,0.36,0
CUST_015587,3,23,0.305,1
CUST_015588,20,10,0.2,0
CUST_015589,13,25,0.195,0
CUST_015590,17,19,0.185,1
CUST_015591,7,28,0.24,0
CUST_015592,7,18,0.19,0
CUST_015593,7,19,0.285,1
CUST_015594,21,19,0.145,0
CUST_015595,4,31,0.255,1
CUST_015596,21,24,0.02,0
CUST_015597,15,25,0.075,0
CUST_015598,17,10,0.23,1
CUST_015599,17,11,0.225,0
CUST_015600,15,8,0.16,1
CUST_015601,15,12,0.24,1
CUST_015602,4,9,0.265,0
CUST_015603,19,21,0.155,0
CUST_015604,8,17,0.285,0
CUST_015605,10,17,0.265,0
CUST_015606,15,17,0.215,1
CUST_015607,14,16,0.23,0
CUST_015608,8,28,0.13,0
CUST_015609,6,20,0.29,0
CUST_015610,20,9,0.205,1
CUST_015611,17,6,0.25,0
CUST_015612,13,20,0.22,0
CUST_015613,6,21,0.285,0
CUST_015614,18,21,0.165,0
CUST_015615,24,14,0.14,0
CUST_015616,21,19,0.145,0
CUST_015617,5,15,0.325,0
CUST_015618,14,0,0.31,1
CUST_015619,24,20,0.11,0
CUST_015620,12,14,0.26,0
CUST_015621,14,17,0.225,1
CUST_015622,13,14,0.15,0
CUST_015623,15,16,0.22,0
CUST_015624,7,26,0.25,0
CUST_015625,4,20,0.31,0
CUST_015626,21,24,0.12,0
CUST_015627,18,24,0.15,0
CUST_015628,8,16,0.29,0
CUST_015629,2,18,0.24,0
CUST_015630,10,29,0.105,1
CUST_015631,17,12,0.22,0
CUST_015632,10,24,0.23,0
CUST_015633,7,1,0.275,0
CUST_015634,3,32,0.26,0
CUST_015635,20,13,0.185,0
CUST_015636,21,21,0.135,0
CUST_015637,20,7,0.215,0
CUST_015638,13,37,0.135,0
CUST_015639,21,0,0.24,0
CUST_015640,10,13,0.285,0
CUST_015641,16,15,0.215,1
CUST_015642,18,30,0.12,0
CUST_015643,6,8,0.35,0
CUST_015644,16,18,0.2,1
CUST_015645,22,0,0.23,0
CUST_015646,12,31,0.075,0
CUST_015647,17,30,0.13,0
CUST_015648,16,28,0.05,0
CUST_015649,4,20,0.31,1
CUST_015650,8,13,0.305,0
CUST_015651,10,14,0.28,0
CUST_015652,12,23,0.115,0
CUST_015653,9,16,0.18,0
CUST_015654,19,25,0.135,0
CUST_015655,9,27,0.225,0
CUST_015656,15,21,0.195,0
CUST_015657,5,0,0.4,1
CUST_015658,17,42,0.07,0
CUST_015659,20,17,0.165,1
CUST_015660,13,18,0.13,0
CUST_015661,17,5,0.255,1
CUST_015662,8,23,0.255,0
CUST_015663,14,24,0.19,0
CUST_015664,19,3,0.245,0
CUST_015665,11,26,0.21,0
CUST_015666,1,14,0.37,1
CUST_015667,23,17,0.135,0
CUST_015668,23,19,0.125,0
CUST_015669,6,33,0.225,0
CUST_015670,23,17,0.035,0
CUST_015671,3,14,0.25,0
CUST_015672,17,15,0.205,0
CUST_015673,4,0,0.41,1
CUST_015674,9,17,0.275,0
CUST_015675,4,22,0.3,0
CUST_015676,15,20,0.2,0
CUST_015677,20,19,0.155,0
CUST_015678,8,12,0.31,1
CUST_015679,14,15,0.135,0
CUST_015680,24,1,0.205,0
CUST_015681,21,29,0.095,1
CUST_015682,18,34,0.1,0
CUST_015683,13,18,0.23,1
CUST_015684,20,18,0.06,0
CUST_015685,5,23,0.285,0
CUST_015686,8,7,0.335,1
CUST_015687,11,4,0.32,1
CUST_015688,15,10,0.25,0
CUST_015689,15,10,0.25,0
CUST_015690,14,21,0.105,0
CUST_015691,20,23,0.135,0
CUST_015692,17,25,0.155,0
CUST_015693,15,21,0.195,0
CUST_015694,9,25,0.135,0
CUST_015695,17,18,0.19,0
CUST_015696,4,15,0.235,0
CUST_015697,7,20,0.28,0
CUST_015698,16,11,0.235,1
CUST_015699,9,11,0.205,0
CUST_015700,19,17,0.175,0
CUST_015701,5,23,0.285,0
CUST_015702,14,17,0.225,0
CUST_015703,8,15,0.295,0
CUST_015704,10,0,0.35,1
CUST_015705,5,17,0.315,0
CUST_015706,14,10,0.16,0
CUST_015707,9,1,0.355,1
CUST_015708,11,14,0.27,0
CUST_015709,23,18,0.13,0
CUST_015710,12,13,0.265,0
CUST_015711,22,4,0.21,0
CUST_015712,9,36,0.08,0
CUST_015713,2,15,0.355,0
CUST_015714,21,9,0.095,1
CUST_015715,12,32,0.17,0
CUST_015716,13,26,0.19,0
CUST_015717,20,16,0.17,0
CUST_015718,15,24,0.18,1
CUST_015719,24,14,0.14,0
CUST_015720,12,7,0.295,0
CUST_015721,12,25,0.205,0
CUST_015722,4,17,0.325,1
CUST_015723,11,9,0.195,1
CUST_015724,21,27,0.105,1
CUST_015725,8,24,0.15,0
CUST_015726,15,21,0.195,0
CUST_015727,19,21,0.155,0
CUST_015728,4,20,0.21,0
CUST_015729,5,10,0.25,1
CUST_015730,13,22,0.21,0
CUST_015731,3,4,0.4,0
CUST_015732,4,8,0.27,0
CUST_015733,12,16,0.25,1
CUST_015734,24,28,0.07,1
CUST_015735,17,28,0.14,0
CUST_015736,10,9,0.205,0
CUST_015737,15,27,0.065,0
CUST_015738,21,15,0.165,0
CUST_015739,19,18,0.17,0
CUST_015740,15,14,0.23,0
CUST_015741,1,17,0.355,0
CUST_015742,2,2,0.42,1
CUST_015743,24,20,0.11,0
CUST_015744,20,5,0.225,0
CUST_015745,14,15,0.235,0
CUST_015746,9,11,0.305,1
CUST_015747,10,27,0.215,0
CUST_015748,7,12,0.22,0
CUST_015749,19,18,0.17,1
CUST_015750,15,28,0.16,0
CUST_015751,8,8,0.33,0
CUST_015752,4,20,0.31,0
CUST_015753,14,17,0.125,0
CUST_015754,9,15,0.285,0
CUST_015755,9,22,0.25,0
CUST_015756,12,15,0.155,1
CUST_015757,12,6,0.3,1
CUST_015758,10,2,0.24,1
CUST_015759,22,3,0.215,0
CUST_015760,19,5,0.235,0
CUST_015761,14,27,0.175,0
CUST_015762,10,19,0.255,1
CUST_015763,1,14,0.37,0
CUST_015764,11,31,0.185,1
CUST_015765,10,25,0.225,0
CUST_015766,24,9,0.165,0
CUST_015767,15,12,0.24,0
CUST_015768,15,12,0.24,0
CUST_015769,21,18,0.15,0
CUST_015770,18,3,0.255,0
CUST_015771,16,7,0.255,0
CUST_015772,22,25,0.105,0
CUST_015773,4,11,0.255,0
CUST_015774,7,6,0.35,1
CUST_015775,3,17,0.235,0
CUST_015776,15,16,0.22,0
CUST_015777,2,16,0.35,0
CUST_015778,19,25,0.135,1
CUST_015779,17,15,0.205,0
CUST_015780,4,11,0.355,0
CUST_015781,14,22,0.2,0
CUST_015782,19,21,0.155,0
CUST_015783,12,19,0.235,0
CUST_015784,18,9,0.125,0
CUST_015785,19,12,0.1,0
CUST_015786,19,17,0.175,1
CUST_015787,14,8,0.27,0
CUST_015788,22,14,0.16,0
CUST_015789,4,28,0.27,0
CUST_015790,24,5,0.185,0
CUST_015791,20,22,0.14,0
CUST_015792,14,25,0.185,0
CUST_015793,1,16,0.36,1
CUST_015794,15,16,0.22,0
CUST_015795,19,12,0.2,0
CUST_015796,7,23,0.265,0
CUST_015797,15,23,0.185,0
CUST_015798,5,26,0.17,0
CUST_015799,10,11,0.295,0
CUST_015800,22,25,0.105,0
CUST_015801,19,20,0.16,0
CUST_015802,15,26,0.17,0
CUST_015803,17,16,0.2,0
CUST_015804,23,16,0.14,0
CUST_015805,6,26,0.16,0
CUST_015806,14,39,0.115,0
CUST_015807,8,15,0.295,0
CUST_015808,11,20,0.24,0
CUST_015809,24,22,0.1,0
CUST_015810,4,32,0.15,0
CUST_015811,17,11,0.225,0
CUST_015812,9,12,0.2,1
CUST_015813,23,22,0.02,0
CUST_015814,21,24,0.02,0
CUST_015815,1,26,0.31,0
CUST_015816,9,24,0.24,0
CUST_015817,14,15,0.235,0
CUST_015818,2,30,0.28,0
CUST_015819,21,29,0.095,0
CUST_015820,17,22,0.17,0
CUST_015821,24,9,0.165,0
CUST_015822,17,11,0.225,0
CUST_015823,24,20,0.11,0
CUST_015824,21,14,0.17,0
CUST_015825,12,17,0.245,1
CUST_015826,19,8,0.12,0
CUST_015827,17,23,0.165,0
CUST_015828,7,28,0.24,0
CUST_015829,10,8,0.21,1
CUST_015830,14,15,0.235,0
CUST_015831,18,16,0.19,0
CUST_015832,15,5,0.275,0
CUST_015833,23,10,0.17,1
CUST_015834,16,27,0.155,1
CUST_015835,17,9,0.235,1
CUST_015836,15,23,0.185,0
CUST_015837,13,3,0.305,0
CUST_015838,1,23,0.325,0
CUST_015839,15,18,0.11,0
CUST_015840,24,24,0.09,0
CUST_015841,13,7,0.285,1
CUST_015842,3,5,0.395,0
CUST_015843,12,20,0.23,0
CUST_015844,23,9,0.175,0
CUST_015845,1,13,0.375,0
CUST_015846,15,26,0.17,0
CUST_015847,1,34,0.27,1
CUST_015848,17,18,0.19,1
CUST_015849,9,13,0.195,0
CUST_015850,22,24,0.02,0
CUST_015851,20,12,0.19,0
CUST_015852,6,14,0.32,0
CUST_015853,7,13,0.315,1
CUST_015854,9,24,0.14,0
CUST_015855,16,24,0.07,1
CUST_015856,24,28,0.02,0
CUST_015857,9,0,0.36,0
CUST_015858,2,3,0.415,0
CUST_015859,16,18,0.2,0
CUST_015860,9,17,0.175,0
CUST_015861,19,18,0.17,1
CUST_015862,18,0,0.27,1
CUST_015863,23,10,0.17,0
CUST_015864,3,24,0.2,1
CUST_015865,4,9,0.365,1
CUST_015866,21,22,0.13,0
CUST_015867,10,9,0.205,1
CUST_015868,22,22,0.12,0
CUST_015869,20,11,0.195,1
CUST_015870,23,34,0.05,0
CUST_015871,4,16,0.33,0
