date,campaign_id,channel,campaign_type,spend,impressions,ctr,clicks,landing_page_views,add_to_cart,conversion_rate,purchases,aov,revenue,roi
2025-10-01,CMP_20251001_Organic,Organic,Retention,7514.0,472034,0.1443,68136,41701,3718,0.1949,724,295.23,213743.97,27.4461
2025-10-01,CMP_20251001_YouTube,YouTube,Awareness,6737.71,252133,0.0969,24428,15440,1891,0.0634,119,59.52,7083.29,0.0513
2025-10-02,CMP_20251002_Google_Ads,Google Ads,Retention,8719.11,518953,0.0947,49161,33455,8734,0.1945,1698,364.1,618241.14,69.9064
2025-10-02,CMP_20251002_Meta,Meta,Retention,5627.81,350984,0.0579,20317,17297,2031,0.2167,440,146.09,64281.14,10.4221
2025-10-02,CMP_20251002_Email,Email,Awareness,12797.68,955286,0.1138,108684,59839,6406,0.1598,1023,417.86,427474.36,32.4025
2025-10-02,CMP_20251002_Referral,Referral,Retention,2985.89,89521,0.1155,10338,9480,1868,0.0806,150,189.55,28432.1,8.5222
2025-10-02,CMP_20251002_Organic,Organic,Awareness,9324.34,343947,0.1346,46291,32185,8808,0.1819,1602,66.68,106824.89,10.4566
2025-10-02,CMP_20251002_YouTube,YouTube,Awareness,1047.76,49021,0.0857,4202,3114,252,0.1431,36,86.4,3110.3,1.9685
2025-10-03,CMP_20251003_Google_Ads,Google Ads,Retention,11766.41,587894,0.087,51170,37558,8986,0.1657,1488,95.81,142564.44,11.1162
2025-10-03,CMP_20251003_Meta,Meta,Awareness,4398.66,90787,0.0983,8927,5653,1301,0.1636,212,400.31,84865.15,18.2934
2025-10-03,CMP_20251003_Email,Email,Retention,11091.11,286103,0.107,30613,21512,2929,0.1335,391,83.63,32698.88,1.9482
2025-10-03,CMP_20251003_Referral,Referral,Awareness,3880.31,265594,0.1086,28836,20954,2930,0.1662,486,225.16,109429.23,27.2012
2025-10-03,CMP_20251003_Organic,Organic,Awareness,10715.28,830917,0.1031,85634,66158,12626,0.1415,1786,428.93,766070.25,70.4933
2025-10-03,CMP_20251003_YouTube,YouTube,Conversion,6213.22,233886,0.0552,12917,8623,1610,0.1084,174,131.06,22804.44,2.6703
2025-10-04,CMP_20251004_Google_Ads,Google Ads,Conversion,13999.51,1031979,0.104,107317,67148,6147,0.1169,718,495.34,355654.61,24.4048
2025-10-04,CMP_20251004_Meta,Meta,Conversion,13278.01,891819,0.0884,78810,38945,6767,0.1161,785,223.19,175203.7,12.195
2025-10-04,CMP_20251004_Email,Email,Awareness,9436.74,554596,0.103,57138,49720,10968,0.1353,1483,253.34,375701.25,38.8126
2025-10-04,CMP_20251004_Referral,Referral,Retention,11751.02,771373,0.104,80231,42183,7949,0.1997,1587,218.11,346147.85,28.4568
2025-10-04,CMP_20251004_Organic,Organic,Conversion,9085.78,702662,0.1294,90956,61454,12291,0.1656,2035,124.81,253986.96,26.9543
2025-10-04,CMP_20251004_YouTube,YouTube,Retention,5377.82,417138,0.0647,26998,17776,3271,0.01,32,65.23,2087.42,-0.6118
2025-10-05,CMP_20251005_Google_Ads,Google Ads,Awareness,4868.06,272329,0.0746,20303,16563,2815,0.111,312,269.2,83990.71,16.2534
2025-10-05,CMP_20251005_Meta,Meta,Retention,738.56,53921,0.097,5231,4642,1235,0.1448,178,393.04,69961.86,93.7268
2025-10-05,CMP_20251005_Email,Email,Awareness,1372.56,102868,0.0921,9473,7306,1776,0.2435,432,363.36,156972.56,113.3651
2025-10-05,CMP_20251005_Referral,Referral,Conversion,8487.47,601267,0.1127,67785,51154,7622,0.1638,1248,379.0,472992.16,54.7283
2025-10-05,CMP_20251005_Organic,Organic,Retention,11146.17,427732,0.1513,64731,44556,9989,0.1218,1216,451.63,549181.17,48.2708
2025-10-05,CMP_20251005_YouTube,YouTube,Awareness,10342.65,650221,0.0797,51791,32516,6240,0.0943,588,389.59,229081.69,21.1492
2025-10-06,CMP_20251006_Google_Ads,Google Ads,Retention,7696.81,540768,0.112,60578,37136,5672,0.1413,801,252.9,202573.66,25.3192
2025-10-06,CMP_20251006_Meta,Meta,Conversion,10994.38,768326,0.0752,57803,43149,6396,0.0591,378,354.78,134105.25,11.1976
2025-10-06,CMP_20251006_Email,Email,Awareness,13842.34,389198,0.0736,28647,19625,2778,0.1845,512,306.11,156728.01,10.3224
2025-10-06,CMP_20251006_Referral,Referral,Awareness,4179.46,287396,0.1297,37277,18942,2510,0.2078,521,337.64,175909.83,41.0892
2025-10-06,CMP_20251006_Organic,Organic,Awareness,5971.62,408055,0.0697,28442,19401,4116,0.1285,528,187.04,98756.91,15.5377
2025-10-06,CMP_20251006_YouTube,YouTube,Conversion,1110.53,51955,0.0682,3544,2216,525,0.0861,45,68.12,3065.56,1.7604
2025-10-07,CMP_20251007_Google_Ads,Google Ads,Awareness,8726.35,383033,0.1167,44703,36020,6258,0.0557,348,134.24,46714.12,4.3532
2025-10-07,CMP_20251007_Meta,Meta,Awareness,10887.26,675807,0.0507,34237,21166,3747,0.1158,433,318.11,137739.76,11.6515
2025-10-07,CMP_20251007_Email,Email,Retention,11336.38,579068,0.0964,55842,35501,6765,0.1729,1169,322.14,376582.8,32.219
2025-10-07,CMP_20251007_Referral,Referral,Awareness,6458.2,505648,0.0847,42834,35913,7680,0.1346,1033,338.34,349503.08,53.1177
2025-10-07,CMP_20251007_Organic,Organic,Conversion,622.07,38611,0.125,4824,3135,545,0.1544,84,493.28,41435.86,65.6097
2025-10-07,CMP_20251007_YouTube,YouTube,Conversion,5597.69,178643,0.0879,15699,9997,2046,0.1074,219,414.36,90744.4,15.211
2025-10-08,CMP_20251008_Google_Ads,Google Ads,Awareness,7422.28,199786,0.1039,20757,17005,3431,0.1033,354,339.83,120298.4,15.2077
2025-10-08,CMP_20251008_Meta,Meta,Retention,11779.02,639479,0.0633,40472,29350,4856,0.2072,1006,297.99,299778.7,24.4502
2025-10-08,CMP_20251008_Email,Email,Awareness,3123.1,124012,0.1256,15572,7611,1141,0.1417,161,410.32,66061.02,20.1524
2025-10-08,CMP_20251008_Referral,Referral,Awareness,5139.66,283979,0.1131,32118,24121,4554,0.2739,1247,476.84,594619.94,114.6924
2025-10-08,CMP_20251008_Organic,Organic,Awareness,2248.35,130965,0.1177,15416,12526,2289,0.1481,338,350.96,118625.44,51.7612
2025-10-08,CMP_20251008_YouTube,YouTube,Awareness,4746.04,365313,0.0905,33077,21503,1075,0.0564,60,389.03,23341.78,3.9182
2025-10-09,CMP_20251009_Google_Ads,Google Ads,Conversion,13610.25,965000,0.0732,70676,55352,10889,0.1262,1374,288.31,396132.08,28.1054
2025-10-09,CMP_20251009_Meta,Meta,Retention,11073.38,797713,0.0807,64383,48539,8842,0.1618,1430,209.08,298982.67,26.0001
2025-10-09,CMP_20251009_Email,Email,Retention,4501.61,199782,0.0991,19808,15727,3161,0.1649,521,354.47,184681.33,40.0256
2025-10-09,CMP_20251009_Referral,Referral,Conversion,1014.03,54390,0.0904,4916,3128,780,0.1511,117,97.88,11451.4,10.2929
2025-10-09,CMP_20251009_Organic,Organic,Retention,986.86,60636,0.1114,6752,3978,851,0.1631,138,193.88,26755.67,26.1118
2025-10-09,CMP_20251009_YouTube,YouTube,Retention,9494.59,355030,0.0594,21073,11628,1587,0.122,193,136.98,26437.5,1.7845
2025-10-10,CMP_20251010_Google_Ads,Google Ads,Retention,2507.76,71414,0.0792,5656,4093,649,0.1251,81,365.25,29585.54,10.7976
2025-10-10,CMP_20251010_Meta,Meta,Awareness,1308.82,104482,0.1192,12454,8852,1864,0.1651,307,199.74,61320.47,45.8519
2025-10-10,CMP_20251010_Email,Email,Conversion,10408.84,356486,0.1059,37769,30266,8432,0.1205,1016,442.17,449241.39,42.1596
2025-10-10,CMP_20251010_Referral,Referral,Awareness,14764.14,830889,0.1443,119856,92001,20660,0.236,4875,334.36,1629981.36,109.4014
2025-10-10,CMP_20251010_Organic,Organic,Conversion,10723.43,641888,0.1253,80448,45797,4072,0.1839,748,136.09,101792.27,8.4925
2025-10-10,CMP_20251010_YouTube,YouTube,Awareness,7723.14,472971,0.1126,53262,37687,5431,0.1484,805,294.09,236741.58,29.6535
2025-10-11,CMP_20251011_Google_Ads,Google Ads,Awareness,4213.69,323802,0.0693,22441,10438,1083,0.2005,217,421.73,91516.25,20.7188
2025-10-11,CMP_20251011_Meta,Meta,Awareness,7832.43,376331,0.057,21467,15958,2004,0.1189,238,480.03,114247.12,13.5864
2025-10-11,CMP_20251011_Email,Email,Awareness,10464.52,772582,0.1197,92478,64144,12236,0.1348,1649,391.18,645048.68,60.6415
2025-10-11,CMP_20251011_Referral,Referral,Retention,3598.19,172773,0.0781,13495,9847,2031,0.2165,439,467.58,205266.82,56.0473
2025-10-11,CMP_20251011_Organic,Organic,Conversion,4757.18,259323,0.1295,33576,22777,4137,0.149,616,335.36,206583.93,42.4257
2025-10-11,CMP_20251011_YouTube,YouTube,Retention,1808.47,130018,0.0602,7825,5100,600,0.0999,59,189.83,11199.83,5.193
2025-10-12,CMP_20251012_Google_Ads,Google Ads,Retention,13059.54,427727,0.0812,34721,26612,3616,0.1548,559,125.21,69993.84,4.3596
2025-10-12,CMP_20251012_Meta,Meta,Conversion,6566.99,197018,0.0645,12710,8298,1847,0.1365,252,161.46,40687.84,5.1958
2025-10-12,CMP_20251012_Email,Email,Conversion,3745.73,207116,0.1033,21404,14418,1428,0.1682,240,157.59,37821.83,9.0973
2025-10-12,CMP_20251012_Referral,Referral,Retention,13122.19,569307,0.1,56922,25558,4722,0.1278,603,209.55,126356.79,8.6292
2025-10-12,CMP_20251012_Organic,Organic,Awareness,3305.0,68970,0.1202,8290,6157,1343,0.2388,320,302.44,96780.84,28.2831
2025-10-12,CMP_20251012_YouTube,YouTube,Conversion,9635.94,273477,0.0576,15763,8735,1753,0.1008,176,284.36,50047.4,4.1938
2025-10-13,CMP_20251013_Google_Ads,Google Ads,Retention,818.76,44546,0.081,3608,2562,613,0.13,79,57.81,4567.35,4.5784
2025-10-13,CMP_20251013_Meta,Meta,Conversion,2317.32,111130,0.0947,10527,7300,1338,0.1476,197,190.37,37501.91,15.1833
2025-10-13,CMP_20251013_Email,Email,Conversion,10425.21,482643,0.1055,50941,38591,7660,0.119,911,168.66,153646.69,13.738
2025-10-13,CMP_20251013_Referral,Referral,Conversion,3870.5,129530,0.1059,13712,9903,1679,0.2059,345,102.68,35424.96,8.1526
2025-10-13,CMP_20251013_Organic,Organic,Awareness,10931.7,378297,0.1593,60269,40940,6159,0.167,1028,201.23,206861.37,17.9231
2025-10-13,CMP_20251013_YouTube,YouTube,Retention,7861.73,401386,0.0826,33174,17785,4353,0.0798,347,248.71,86301.45,9.9774
2025-10-14,CMP_20251014_Google_Ads,Google Ads,Conversion,5012.84,110380,0.1066,11770,5733,1103,0.1058,116,85.26,9890.0,0.9729
2025-10-14,CMP_20251014_Meta,Meta,Conversion,2836.03,73065,0.0628,4589,2588,330,0.1571,51,330.79,16870.23,4.9485
2025-10-14,CMP_20251014_Email,Email,Awareness,9472.03,272004,0.0911,24777,13399,1943,0.1415,275,94.18,25899.93,1.7344
2025-10-14,CMP_20251014_Referral,Referral,Retention,2225.44,172642,0.0875,15101,10863,1176,0.1433,168,155.34,26096.56,10.7265
2025-10-14,CMP_20251014_Organic,Organic,Conversion,5376.61,381071,0.0779,29699,19874,3666,0.1501,550,471.81,259496.89,47.264
2025-10-14,CMP_20251014_YouTube,YouTube,Conversion,13941.75,911267,0.066,60165,38200,6353,0.1689,1073,262.51,281668.06,19.2032
2025-10-15,CMP_20251015_Google_Ads,Google Ads,Conversion,12458.53,971915,0.0876,85124,66439,17533,0.1062,1861,121.43,225980.21,17.1386
2025-10-15,CMP_20251015_Meta,Meta,Conversion,1997.11,115398,0.0697,8048,4367,833,0.1706,142,110.67,15714.92,6.8688
2025-10-15,CMP_20251015_Email,Email,Conversion,5359.56,190604,0.1081,20610,14675,2178,0.1369,298,241.43,71947.24,12.4241
2025-10-15,CMP_20251015_Referral,Referral,Awareness,645.83,33105,0.0865,2864,2299,350,0.1094,38,452.69,17202.08,25.6358
2025-10-15,CMP_20251015_Organic,Organic,Awareness,5143.14,177873,0.1429,25424,21785,4328,0.222,960,172.8,165890.45,31.2547
2025-10-15,CMP_20251015_YouTube,YouTube,Awareness,1918.47,107794,0.0803,8653,4586,868,0.1092,94,148.05,13916.44,6.2539
2025-10-16,CMP_20251016_Google_Ads,Google Ads,Retention,8665.25,392795,0.1119,43968,32452,6491,0.0969,628,448.2,281469.65,31.4826
2025-10-16,CMP_20251016_Meta,Meta,Retention,6249.8,306431,0.0948,29037,19659,2710,0.189,512,483.89,247753.41,38.6418
2025-10-16,CMP_20251016_Email,Email,Awareness,5834.69,194165,0.1062,20613,11018,844,0.1315,110,215.66,23722.59,3.0658
2025-10-16,CMP_20251016_Referral,Referral,Awareness,13476.52,383376,0.0812,31148,19697,4837,0.0949,458,462.21,211694.31,14.7084
2025-10-16,CMP_20251016_Organic,Organic,Retention,8211.49,231261,0.1176,27205,16835,3216,0.2242,721,66.01,47593.77,4.796
2025-10-16,CMP_20251016_YouTube,YouTube,Awareness,9276.91,653126,0.0977,63781,41764,9074,0.107,971,450.67,437602.29,46.1711
2025-10-17,CMP_20251017_Google_Ads,Google Ads,Awareness,7087.87,340497,0.1008,34314,20244,3247,0.1974,641,62.15,39838.94,4.6207
2025-10-17,CMP_20251017_Meta,Meta,Retention,14407.82,486002,0.1053,51188,38057,6904,0.1465,1011,123.65,125012.27,7.6767
2025-10-17,CMP_20251017_Email,Email,Conversion,11583.45,750391,0.0511,38312,22266,3508,0.1349,473,86.39,40860.57,2.5275
2025-10-17,CMP_20251017_Referral,Referral,Awareness,2450.17,68471,0.1365,9345,8325,1484,0.1473,218,476.68,103917.06,41.4122
2025-10-17,CMP_20251017_Organic,Organic,Awareness,3142.78,88538,0.0843,7466,4905,724,0.1652,119,261.75,31148.56,8.9111
2025-10-17,CMP_20251017_YouTube,YouTube,Retention,4568.13,164501,0.0788,12955,5546,999,0.1524,152,402.55,61187.53,12.3944
2025-10-18,CMP_20251018_Google_Ads,Google Ads,Awareness,2552.34,198128,0.0655,12969,6946,805,0.1543,124,331.05,41049.62,15.0832
2025-10-18,CMP_20251018_Meta,Meta,Conversion,13040.74,938322,0.0787,73813,44333,2216,0.0471,104,268.98,27973.54,1.1451
2025-10-18,CMP_20251018_Email,Email,Awareness,12596.64,554180,0.1203,66641,48502,12261,0.1453,1781,324.37,577700.37,44.8615
2025-10-18,CMP_20251018_Referral,Referral,Conversion,12737.39,595973,0.095,56618,37736,11834,0.2193,2595,331.85,861144.12,66.6076
2025-10-18,CMP_20251018_Organic,Organic,Awareness,8057.7,601125,0.1063,63893,40710,9632,0.1289,1241,221.79,275238.58,33.1585
2025-10-18,CMP_20251018_YouTube,YouTube,Retention,10530.16,343890,0.0974,33496,21498,4312,0.1413,609,321.24,195633.5,17.5784
2025-10-19,CMP_20251019_Google_Ads,Google Ads,Awareness,2593.66,103636,0.0775,8032,5317,952,0.0701,66,353.08,23303.32,7.9847
2025-10-19,CMP_20251019_Meta,Meta,Awareness,13800.29,994296,0.0875,86972,60881,9389,0.0642,602,290.97,175161.63,11.6926
2025-10-19,CMP_20251019_Email,Email,Awareness,12468.25,776429,0.1039,80667,43586,9809,0.1124,1102,240.1,264586.31,20.2208
2025-10-19,CMP_20251019_Referral,Referral,Awareness,10965.84,589568,0.101,59520,40072,6000,0.1935,1161,414.05,480717.81,42.8377
2025-10-19,CMP_20251019_Organic,Organic,Awareness,6068.66,428536,0.1286,55123,40045,7511,0.1957,1469,433.95,637476.1,104.044
2025-10-19,CMP_20251019_YouTube,YouTube,Retention,12732.58,657788,0.0543,35695,20335,4336,0.1015,439,363.84,159724.47,11.5445
2025-10-20,CMP_20251020_Google_Ads,Google Ads,Awareness,8149.78,192607,0.0728,14026,10631,1795,0.1375,246,417.36,102670.18,11.5979
2025-10-20,CMP_20251020_Meta,Meta,Retention,1266.28,41054,0.0562,2307,1738,308,0.1713,52,223.09,11600.72,8.1612
2025-10-20,CMP_20251020_Email,Email,Awareness,4671.02,368471,0.0974,35896,22752,2150,0.1269,272,424.83,115553.23,23.7383
2025-10-20,CMP_20251020_Referral,Referral,Awareness,11262.06,769694,0.0976,75153,45674,10935,0.1167,1276,477.02,608681.43,53.0471
2025-10-20,CMP_20251020_Organic,Organic,Conversion,5342.38,181994,0.1188,21616,15994,2948,0.1978,583,191.74,111781.71,19.9236
2025-10-20,CMP_20251020_YouTube,YouTube,Awareness,12052.32,861925,0.0888,76495,53418,11478,0.084,963,268.05,258132.27,20.4176
2025-10-21,CMP_20251021_Google_Ads,Google Ads,Retention,7688.32,590915,0.0824,48682,31212,4200,0.0901,378,328.74,124264.83,15.1628
2025-10-21,CMP_20251021_Meta,Meta,Awareness,14480.6,493853,0.0453,22350,16313,2764,0.1155,319,170.91,54520.88,2.7651
2025-10-21,CMP_20251021_Email,Email,Retention,14863.62,325825,0.1011,32936,26124,4318,0.1331,574,241.62,138690.63,8.3309
2025-10-21,CMP_20251021_Referral,Referral,Retention,3992.33,233057,0.1239,28868,17166,3873,0.14,542,194.76,105560.25,25.4408
2025-10-21,CMP_20251021_Organic,Organic,Conversion,1894.61,56918,0.1127,6413,4782,846,0.1286,108,302.23,32640.37,16.228
2025-10-21,CMP_20251021_YouTube,YouTube,Awareness,12256.48,649293,0.0664,43116,26691,4635,0.1174,543,135.51,73580.61,5.0034
2025-10-22,CMP_20251022_Google_Ads,Google Ads,Retention,1006.19,71452,0.08,5713,4178,638,0.1881,119,88.29,10506.32,9.4416
2025-10-22,CMP_20251022_Meta,Meta,Retention,5553.86,357622,0.06,21473,11883,2416,0.0828,200,265.45,53089.63,8.5591
2025-10-22,CMP_20251022_Email,Email,Retention,11806.69,898410,0.1103,99117,71671,13328,0.0773,1029,373.12,383944.72,31.5193
2025-10-22,CMP_20251022_Referral,Referral,Awareness,6846.95,200179,0.0818,16375,10794,1924,0.153,294,243.24,71512.19,9.4444
2025-10-22,CMP_20251022_Organic,Organic,Awareness,2526.43,78807,0.1207,9509,6577,983,0.1188,116,460.32,53397.29,20.1355
2025-10-22,CMP_20251022_YouTube,YouTube,Retention,12686.18,878238,0.0612,53773,35096,5507,0.1155,636,197.06,125331.53,8.8794
2025-10-23,CMP_20251023_Google_Ads,Google Ads,Awareness,12398.12,902662,0.111,100230,50014,9962,0.1566,1560,198.29,309325.24,23.9494
2025-10-23,CMP_20251023_Meta,Meta,Conversion,14412.75,539585,0.0539,29086,21084,4466,0.1667,744,404.2,300725.86,19.8653
2025-10-23,CMP_20251023_Email,Email,Retention,5591.6,179721,0.1205,21656,16620,3094,0.1771,548,116.85,64034.94,10.452
2025-10-23,CMP_20251023_Referral,Referral,Retention,13161.56,589946,0.0898,52971,35068,8388,0.1418,1189,489.6,582130.2,43.2296
2025-10-23,CMP_20251023_Organic,Organic,Retention,2740.41,130869,0.1131,14797,10797,2011,0.159,319,377.49,120418.6,42.9418
2025-10-23,CMP_20251023_YouTube,YouTube,Conversion,514.26,40274,0.073,2940,2450,471,0.098,46,127.73,5875.61,10.4253
2025-10-24,CMP_20251024_Google_Ads,Google Ads,Awareness,9649.45,420146,0.0694,29157,15959,2352,0.2167,509,357.04,181733.7,17.8336
2025-10-24,CMP_20251024_Meta,Meta,Retention,5494.4,156522,0.0794,12421,6455,1194,0.1433,171,439.79,75204.63,12.6875
2025-10-24,CMP_20251024_Email,Email,Conversion,3901.49,198106,0.0857,16977,8175,1145,0.1023,117,349.05,40838.86,9.4675
2025-10-24,CMP_20251024_Referral,Referral,Conversion,9943.06,360292,0.1029,37062,23734,3049,0.1675,510,190.12,96962.37,8.7518
2025-10-24,CMP_20251024_Organic,Organic,Conversion,4753.15,213378,0.141,30087,13370,2738,0.134,366,409.95,150040.82,30.5666
2025-10-24,CMP_20251024_YouTube,YouTube,Retention,9857.77,632737,0.0899,56867,43459,5718,0.1054,602,307.15,184903.5,17.7571
2025-10-25,CMP_20251025_Google_Ads,Google Ads,Retention,14918.67,323654,0.0809,26173,11256,1940,0.1398,271,344.29,93302.28,5.2541
2025-10-25,CMP_20251025_Meta,Meta,Awareness,657.38,15533,0.0748,1161,595,103,0.1667,17,225.19,3828.16,4.8234
2025-10-25,CMP_20251025_Email,Email,Retention,13043.14,403198,0.1149,46313,25722,4467,0.1657,740,194.09,143623.43,10.0114
2025-10-25,CMP_20251025_Referral,Referral,Conversion,4480.82,150137,0.1011,15179,9732,1844,0.1737,320,363.91,116450.91,24.9887
2025-10-25,CMP_20251025_Organic,Organic,Conversion,11598.18,864646,0.1298,112223,73390,8834,0.1878,1658,165.59,274545.46,22.6714
2025-10-25,CMP_20251025_YouTube,YouTube,Awareness,1490.6,38139,0.0715,2727,1592,238,0.1009,24,226.29,5431.01,2.6435
2025-10-26,CMP_20251026_Google_Ads,Google Ads,Conversion,6943.11,140952,0.073,10294,8189,1322,0.1486,196,180.75,35427.17,4.1025
2025-10-26,CMP_20251026_Meta,Meta,Conversion,10360.92,445867,0.0462,20616,15170,2006,0.1759,352,477.83,168197.34,15.2338
2025-10-26,CMP_20251026_Email,Email,Awareness,4667.89,142391,0.0875,12465,6657,1099,0.1292,141,152.97,21568.33,3.6206
2025-10-26,CMP_20251026_Referral,Referral,Conversion,10221.7,588798,0.0836,49246,24309,5579,0.2166,1208,177.37,214264.67,19.9618
2025-10-26,CMP_20251026_Organic,Organic,Retention,8229.46,204866,0.1322,27090,16861,4028,0.1586,638,68.0,43387.09,4.2722
2025-10-26,CMP_20251026_YouTube,YouTube,Conversion,11136.36,720118,0.0888,63941,42978,11511,0.1226,1411,172.24,243028.63,20.823
2025-10-27,CMP_20251027_Google_Ads,Google Ads,Awareness,1309.14,51642,0.0816,4214,2929,673,0.1197,80,366.88,29350.35,21.4196
2025-10-27,CMP_20251027_Meta,Meta,Conversion,5892.5,443280,0.0632,28008,19145,2352,0.1668,392,474.27,185912.11,30.5506
2025-10-27,CMP_20251027_Email,Email,Awareness,13067.49,732447,0.098,71748,46816,6435,0.0354,227,180.7,41019.28,2.139
2025-10-27,CMP_20251027_Referral,Referral,Retention,7420.81,183333,0.1119,20514,13232,1498,0.2038,305,169.79,51786.63,5.9786
2025-10-27,CMP_20251027_Organic,Organic,Retention,5415.57,279319,0.1013,28307,16715,3658,0.1279,467,127.61,59592.69,10.004
2025-10-27,CMP_20251027_YouTube,YouTube,Conversion,6942.7,442180,0.0814,35981,23850,5656,0.1558,881,110.74,97559.18,13.0521
2025-10-28,CMP_20251028_Google_Ads,Google Ads,Retention,14356.65,306430,0.1139,34899,26894,6938,0.1636,1134,218.38,247639.73,16.2491
2025-10-28,CMP_20251028_Meta,Meta,Retention,10569.14,512196,0.0852,43615,25426,4747,0.1085,515,361.97,186414.35,16.6376
2025-10-28,CMP_20251028_Email,Email,Conversion,13924.12,995967,0.0751,74754,52967,9900,0.1842,1823,442.08,805914.89,56.8791
2025-10-28,CMP_20251028_Referral,Referral,Retention,11337.88,414159,0.0696,28821,19423,4626,0.2094,968,487.68,472074.21,40.6369
2025-10-28,CMP_20251028_Organic,Organic,Conversion,12535.64,796586,0.0866,69011,47366,4546,0.2204,1002,469.87,470814.21,36.5581
2025-10-28,CMP_20251028_YouTube,YouTube,Conversion,587.52,14478,0.0987,1429,952,212,0.1035,21,208.48,4378.17,6.452
2025-10-29,CMP_20251029_Google_Ads,Google Ads,Awareness,2065.17,92128,0.0327,3008,1675,296,0.131,38,485.49,18448.69,7.9333
2025-10-29,CMP_20251029_Meta,Meta,Conversion,8437.14,178008,0.0522,9288,7342,1821,0.1196,217,352.51,76494.92,8.0665
2025-10-29,CMP_20251029_Email,Email,Retention,5340.1,225494,0.1501,33843,20604,3812,0.1608,612,189.38,115899.46,20.7036
2025-10-29,CMP_20251029_Referral,Referral,Conversion,3071.58,157620,0.0858,13521,8803,2388,0.1669,398,272.06,108278.98,34.2518
2025-10-29,CMP_20251029_Organic,Organic,Conversion,10073.33,498541,0.099,49342,22386,5334,0.1064,567,300.44,170347.67,15.9108
2025-10-29,CMP_20251029_YouTube,YouTube,Retention,12370.28,715597,0.0658,47103,26136,4567,0.1281,584,423.58,247371.04,18.9972
2025-10-30,CMP_20251030_Google_Ads,Google Ads,Retention,8122.57,616399,0.0808,49825,41761,8293,0.1207,1001,270.61,270880.4,32.3491
